,DHSID_EA,water_index
124,IA-2015-7-00030827,3.759302802460698
125,IA-2015-7-00030833,4.513203463203465
126,IA-2015-7-00040029,3.774090909090907
127,IA-2015-7-00040054,4.314502164502164
128,IA-2015-7-00040056,3.9072036150983527
129,IA-2015-7-00040077,3.810625159154571
130,IA-2015-7-00040078,3.6116233766233767
131,IA-2015-7-00040080,4.113181818181818
132,IA-2015-7-00040087,3.698812371838687
133,IA-2015-7-00040132,3.761118705855548
134,IA-2015-7-00040178,4.1790909090909105
135,IA-2015-7-00040181,3.5569480519480523
136,IA-2015-7-00040183,3.7244372294372297
137,IA-2015-7-00040214,4.249069983724715
138,IA-2015-7-00040215,3.673253968253968
139,IA-2015-7-00040219,3.317337662337662
140,IA-2015-7-00040224,3.640606060606062
141,IA-2015-7-00040245,3.6197938026885397
142,IA-2015-7-00040250,3.8080808080808106
143,IA-2015-7-00040256,4.355454545454546
144,IA-2015-7-00040267,3.636356801093643
145,IA-2015-7-00040268,3.883755411255412
146,IA-2015-7-00040274,3.359513705211647
147,IA-2015-7-00040276,3.9264935064935065
148,IA-2015-7-00040281,3.6212234142668946
149,IA-2015-7-00040292,4.406495784916839
150,IA-2015-7-00040305,3.8158585858585865
151,IA-2015-7-00040310,3.396682615629983
152,IA-2015-7-00040311,3.7766233766233768
153,IA-2015-7-00040322,4.247322852586009
154,IA-2015-7-00040351,3.6510766045548664
155,IA-2015-7-00040359,3.9353102453102466
156,IA-2015-7-00040361,3.7770129870129865
157,IA-2015-7-00040365,3.793722943722944
158,IA-2015-7-00040389,3.9068831168831166
159,IA-2015-7-00040395,3.837104272539056
160,IA-2015-7-00040397,3.768441558441558
161,IA-2015-7-00040404,3.500839934059748
162,IA-2015-7-00040405,3.6613636363636375
163,IA-2015-7-00040420,4.36378693769998
164,IA-2015-7-00040433,3.951378446115285
165,IA-2015-7-00040435,3.501068580542266
166,IA-2015-7-00040445,3.717978246010283
167,IA-2015-7-00040451,3.6617224880382766
168,IA-2015-7-00040460,3.9398701298701306
169,IA-2015-7-00040462,4.042105263157895
170,IA-2015-7-00040477,3.543982683982685
171,IA-2015-7-00040488,3.8677625882889033
172,IA-2015-7-00040489,3.7425541125541115
173,IA-2015-7-00040517,3.5687182382834557
174,IA-2015-7-00040519,3.5122647527910678
175,IA-2015-7-00040546,4.036328700539228
176,IA-2015-7-00040561,3.5018455228981544
177,IA-2015-7-00040570,3.731818181818183
178,IA-2015-7-00040575,3.6255411255411247
179,IA-2015-7-00040579,3.5188932048792068
180,IA-2015-7-00040580,3.894502164502164
181,IA-2015-7-00040583,3.8655502392344503
182,IA-2015-7-00040602,4.04884028252449
183,IA-2015-7-00040615,3.671933621933621
184,IA-2015-7-00040628,3.6754545454545466
185,IA-2015-7-00040647,4.215131992190814
186,IA-2015-7-00040683,3.881601731601731
187,IA-2015-7-00040686,3.287936507936508
188,IA-2015-7-00040702,4.0837662337662355
189,IA-2015-7-00040717,3.383636363636364
190,IA-2015-7-00040736,4.019121667805879
191,IA-2015-7-00040746,3.628138528138527
192,IA-2015-7-00040750,3.5368413457887145
193,IA-2015-7-00040759,3.9933424470266567
194,IA-2015-7-00040776,3.8431818181818187
195,IA-2015-7-00040796,3.745021645021646
196,IA-2015-7-00040801,3.9012987012987024
197,IA-2015-7-00040808,3.4385167464114814
198,IA-2015-7-00040813,4.3565151515151515
199,IA-2015-7-00040823,4.069415584415584
200,IA-2015-7-00040824,3.670129870129869
201,IA-2015-7-00040825,3.8304545454545447
202,IA-2015-7-00040828,4.029090909090909
203,IA-2015-7-00040834,3.7246753246753252
204,IA-2015-7-00040841,4.046330599225337
205,IA-2015-7-00040845,3.9927922077922076
206,IA-2015-7-00040849,3.9387297789929376
207,IA-2015-7-00040858,3.683766233766235
208,IA-2015-7-00040862,3.9422943722943726
209,IA-2015-7-00040873,4.1206436545910226
210,IA-2015-7-00040881,3.5513496307613948
211,IA-2015-7-00040889,3.474301712779974
212,IA-2015-7-00040897,3.794545454545454
213,IA-2015-7-00040902,3.5270562770562783
214,IA-2015-7-00040927,4.023106060606061
215,IA-2015-7-00040931,4.186580086580086
216,IA-2015-7-00040962,4.109173669467787
217,IA-2015-7-00040979,3.766810966810966
218,IA-2015-7-00040994,3.704884939621781
219,IA-2015-7-00040998,3.950182273866486
220,IA-2015-7-00041023,3.907251506663272
221,IA-2015-7-00041028,4.051500341763499
222,IA-2015-7-00041031,3.5757575757575766
223,IA-2015-7-00041061,4.204290271132377
224,IA-2015-7-00041118,4.197619047619047
225,IA-2015-7-00041123,4.042727272727273
226,IA-2015-7-00041124,3.7045274170274185
227,IA-2015-7-00041133,3.871926406926408
228,IA-2015-7-00041134,3.5719875222816397
229,IA-2015-7-00041141,3.8327272727272734
230,IA-2015-7-00041143,4.0553867521628995
231,IA-2015-7-00041161,3.6153679653679673
232,IA-2015-7-00041163,3.8180303030303016
233,IA-2015-7-00041165,3.708692977503047
234,IA-2015-7-00041183,3.6937878787878775
235,IA-2015-7-00041196,3.9474025974025992
236,IA-2015-7-00041198,3.6208361813624963
237,IA-2015-7-00041209,4.068285337850557
238,IA-2015-7-00041216,3.628787878787878
239,IA-2015-7-00041229,4.071561479456218
240,IA-2015-7-00041235,3.9635281385281376
241,IA-2015-7-00041242,3.6348428383210987
242,IA-2015-7-00041245,4.043268398268399
243,IA-2015-7-00041260,3.6644588744588753
244,IA-2015-7-00050003,3.8681818181818186
245,IA-2015-7-00050005,4.429723171565277
246,IA-2015-7-00050014,3.636731601731602
247,IA-2015-7-00050022,3.533138528138528
248,IA-2015-7-00050026,4.199587471352178
249,IA-2015-7-00050028,3.4668831168831167
250,IA-2015-7-00050049,3.4046395633352153
251,IA-2015-7-00050055,3.939567099567099
252,IA-2015-7-00050056,3.5854636591478704
253,IA-2015-7-00050068,3.7638655462184865
254,IA-2015-7-00050079,3.666267942583731
255,IA-2015-7-00050093,4.119338118022329
256,IA-2015-7-00050098,3.488528138528139
257,IA-2015-7-00050105,3.9894664031620564
258,IA-2015-7-00050110,3.372294372294372
259,IA-2015-7-00050128,4.179015622059102
260,IA-2015-7-00050136,4.1069958988380035
261,IA-2015-7-00050151,3.5569480519480523
262,IA-2015-7-00050164,3.751091661961226
263,IA-2015-7-00050165,3.3213636363636367
264,IA-2015-7-00050176,3.7622510822510833
265,IA-2015-7-00050198,3.8199134199134206
266,IA-2015-7-00050204,3.679025974025973
267,IA-2015-7-00050211,3.5584415584415603
268,IA-2015-7-00050217,3.761580086580087
269,IA-2015-7-00050220,3.45974025974026
270,IA-2015-7-00050230,3.6515151515151514
271,IA-2015-7-00050234,3.7947016751364586
272,IA-2015-7-00050235,4.091620553359685
273,IA-2015-7-00050246,3.335645933014353
274,IA-2015-7-00050253,4.026175381635908
275,IA-2015-7-00050255,3.331992481203008
276,IA-2015-7-00050259,3.9992806213394454
277,IA-2015-7-00050261,3.643181818181818
278,IA-2015-7-00050265,3.4837662337662336
279,IA-2015-7-00050295,3.7822149246634345
280,IA-2015-7-00050299,3.913571428571428
281,IA-2015-7-00050302,3.5992640692640676
282,IA-2015-7-00050323,3.612398420293156
283,IA-2015-7-00050329,4.087445887445886
284,IA-2015-7-00050330,3.7822149246634353
285,IA-2015-7-00050344,4.1069958988380035
286,IA-2015-7-00050372,3.803102766798419
287,IA-2015-7-00050388,4.134606569900688
288,IA-2015-7-00050416,3.987770562770563
289,IA-2015-7-00050442,3.779516974253815
290,IA-2015-7-00050449,4.1458149821193295
291,IA-2015-7-00050456,3.9266504329004333
292,IA-2015-7-00050459,3.8313043478260864
293,IA-2015-7-00050460,3.7454112554112555
294,IA-2015-7-00050488,3.878110295501602
295,IA-2015-7-00050490,4.209599096555619
296,IA-2015-7-00050504,3.545476190476191
297,IA-2015-7-00050508,3.8787121212121223
298,IA-2015-7-00050510,3.7961227178618486
299,IA-2015-7-00050545,3.730346320346321
300,IA-2015-7-00050551,3.7654401154401156
301,IA-2015-7-00050552,3.6041125541125547
302,IA-2015-7-00050559,3.8598268398268387
303,IA-2015-7-00050566,3.8135642135642143
304,IA-2015-7-00050574,4.008614718614718
305,IA-2015-7-00050602,3.738354978354978
306,IA-2015-7-00050605,4.136818181818183
307,IA-2015-7-00050612,4.048013750954928
308,IA-2015-7-00050625,3.948917748917748
309,IA-2015-7-00050630,3.3292207792207797
310,IA-2015-7-00050674,3.8001820262117745
311,IA-2015-7-00050682,4.35
312,IA-2015-7-00050685,4.055167464114833
313,IA-2015-7-00050690,3.6730303030303033
314,IA-2015-7-00050702,3.6396103896103886
315,IA-2015-7-00050706,3.7812865497076045
316,IA-2015-7-00050711,3.9249282296650714
317,IA-2015-7-00050717,3.693181818181818
318,IA-2015-7-00050718,4.286580086580088
319,IA-2015-7-00050722,3.8780018227386663
320,IA-2015-7-00050734,4.123352431881844
321,IA-2015-7-00050737,3.8899681020733654
322,IA-2015-7-00050739,3.651025785808394
323,IA-2015-7-00050742,3.7202210070631123
324,IA-2015-7-00050758,3.194805194805196
325,IA-2015-7-00050780,3.800357142857144
326,IA-2015-7-00050786,3.5155844155844163
327,IA-2015-7-00050793,3.788973917005954
328,IA-2015-7-00050802,3.7911568694463442
329,IA-2015-7-00050815,3.927777777777777
330,IA-2015-7-00050825,3.3188311688311694
331,IA-2015-7-00050837,3.502056277056277
332,IA-2015-7-00050863,3.4520129870129863
333,IA-2015-7-00050870,3.6246703133094313
334,IA-2015-7-00050877,3.574480519480519
335,IA-2015-7-00050881,3.6661471861471875
336,IA-2015-7-00050886,3.7184848484848487
337,IA-2015-7-00050889,3.7656926406926403
338,IA-2015-7-00050899,4.0406698564593295
339,IA-2015-7-00050908,3.7435634540897693
340,IA-2015-7-00050921,3.7956709956709958
341,IA-2015-7-00050922,3.5229437229437233
342,IA-2015-7-00050931,3.697186147186147
343,IA-2015-7-00050940,3.516945152931155
344,IA-2015-7-00050971,4.032784679089026
345,IA-2015-7-00050973,3.7961227178618473
346,IA-2015-7-00050995,4.0074157726331645
347,IA-2015-7-00051012,3.141045796308955
348,IA-2015-7-00051015,3.763149350649351
349,IA-2015-7-00051023,3.822807017543859
350,IA-2015-7-00051055,4.007894736842104
351,IA-2015-7-00051057,4.364842937382983
352,IA-2015-7-00051085,3.9514354066985646
353,IA-2015-7-00051115,3.825974025974027
354,IA-2015-7-00051123,3.8431448020578465
355,IA-2015-7-00051124,3.8462554112554117
356,IA-2015-7-00051125,3.7062087035771243
357,IA-2015-7-00051128,3.9254385964912304
358,IA-2015-7-00051136,3.446645021645021
359,IA-2015-7-00051178,4.100416984975808
360,IA-2015-7-00051183,4.069415584415585
361,IA-2015-7-00051186,3.7222943722943733
362,IA-2015-7-00051191,3.3260651629072697
363,IA-2015-7-00051204,3.8005194805194797
364,IA-2015-7-00051210,3.876623376623378
365,IA-2015-7-00051213,3.9927922077922084
366,IA-2015-7-00051217,3.735201640464799
367,IA-2015-7-00051218,3.502878787878788
368,IA-2015-7-00051241,3.879853376757402
369,IA-2015-7-00051245,3.569329004329004
370,IA-2015-7-00051249,3.6283116883116877
371,IA-2015-7-00051250,3.607156527682843
372,IA-2015-7-00051269,3.799014680971203
373,IA-2015-7-00051278,4.087207792207792
374,IA-2015-7-00051305,3.472764916243178
375,IA-2015-7-00051306,3.788311688311689
376,IA-2015-7-00051310,3.879361942405422
377,IA-2015-7-00051319,3.590692640692641
378,IA-2015-7-00051336,3.9295215311004776
379,IA-2015-7-00051340,3.2919115971747557
380,IA-2015-7-00051344,4.236125541125541
381,IA-2015-7-00051375,3.646926406926407
382,IA-2015-7-00051405,3.6510766045548664
383,IA-2015-7-00051407,3.5744965179747803
384,IA-2015-7-00051441,4.0083694083694095
385,IA-2015-7-00051479,3.863636363636364
386,IA-2015-7-00051488,3.882510822510824
387,IA-2015-7-00051509,3.595735930735932
388,IA-2015-7-00051518,3.910692640692641
389,IA-2015-7-00051525,3.691106719367588
390,IA-2015-7-00051531,3.517965367965368
391,IA-2015-7-00051535,3.9895238095238086
392,IA-2015-7-00051538,3.906926406926408
393,IA-2015-7-00051541,3.635735930735932
394,IA-2015-7-00051557,3.4389610389610388
395,IA-2015-7-00051588,3.797502352719745
396,IA-2015-7-00051594,3.9254385964912304
397,IA-2015-7-00051596,4.040176957545379
398,IA-2015-7-00051607,3.1719526087947143
399,IA-2015-7-00051608,3.77095238095238
400,IA-2015-7-00051615,3.7300577200577214
401,IA-2015-7-00051621,3.8457933370976862
402,IA-2015-7-00051647,3.9056493506493526
403,IA-2015-7-00051662,3.516108452950559
404,IA-2015-7-00051665,4.5385281385281395
405,IA-2015-7-00051701,3.2981385281385287
406,IA-2015-7-00051702,3.785108225108226
407,IA-2015-7-00051720,4.219696969696969
408,IA-2015-7-00051736,4.126364577451534
409,IA-2015-7-00051756,3.6451583504215086
410,IA-2015-7-00051767,3.4772294372294383
411,IA-2015-7-00060007,3.4807867494824016
412,IA-2015-7-00060048,3.659177489177489
413,IA-2015-7-00070016,4.338441558441559
414,IA-2015-7-00070022,4.244260651629074
415,IA-2015-7-00070024,3.821493506493507
416,IA-2015-7-00070026,3.5018455228981544
417,IA-2015-7-00070028,4.463722943722944
418,IA-2015-7-00070044,4.356190476190475
419,IA-2015-7-00070077,3.73155388471178
420,IA-2015-7-00070183,3.944978354978354
421,IA-2015-7-00070196,3.761991341991343
422,IA-2015-7-00070235,4.348390628978865
423,IA-2015-7-00070261,4.194998431520171
424,IA-2015-7-00070293,4.160213903743316
425,IA-2015-7-00070299,3.7318181818181833
426,IA-2015-7-00070300,4.016746411483252
427,IA-2015-7-00070318,4.218181818181818
428,IA-2015-7-00070332,4.0832940290740805
429,IA-2015-7-00070334,3.8094143111790166
430,IA-2015-7-00070340,3.782128427128428
431,IA-2015-7-00070343,3.490822510822511
432,IA-2015-7-00070345,3.6981601731601743
433,IA-2015-7-00070346,3.815048986101617
434,IA-2015-7-00070347,3.895877192982457
435,IA-2015-7-00070350,3.8990549496270304
436,IA-2015-7-00070358,3.937229437229437
437,IA-2015-7-00070366,3.763492063492064
438,IA-2015-7-00070369,4.030454545454544
439,IA-2015-7-00070375,3.7227371905700073
440,IA-2015-7-00070385,4.313463203463203
441,IA-2015-7-00070386,3.961363636363637
442,IA-2015-7-00070405,4.113636363636364
443,IA-2015-7-00070431,4.307748917748918
444,IA-2015-7-00070442,3.7378354978354977
445,IA-2015-7-00070444,3.8433299156983374
446,IA-2015-7-00070449,3.9091273638642066
447,IA-2015-7-00070455,4.0092414831545256
448,IA-2015-7-00070471,4.635064935064935
449,IA-2015-7-00070477,3.8815151515151514
450,IA-2015-7-00070482,3.55981240981241
451,IA-2015-7-00070534,3.487088274044795
452,IA-2015-7-00070545,4.059004329004329
453,IA-2015-7-00070547,4.342455001139212
454,IA-2015-7-00070570,4.278852813852813
455,IA-2015-7-00070584,4.006060606060605
456,IA-2015-7-00070599,4.150182273866485
457,IA-2015-7-00070603,3.9068831168831166
458,IA-2015-7-00070639,3.836978810663021
459,IA-2015-7-00070645,3.867936552611475
460,IA-2015-7-00070646,4.106913859087772
461,IA-2015-7-00070654,3.7497835497835497
462,IA-2015-7-00070656,4.1305916305916295
463,IA-2015-7-00070669,3.5593483709273195
464,IA-2015-7-00070670,3.4189610389610388
465,IA-2015-7-00070684,3.287491455912509
466,IA-2015-7-00070694,4.346483253588517
467,IA-2015-7-00070701,4.339087301587303
468,IA-2015-7-00070706,3.9262481962481957
469,IA-2015-7-00070721,3.74469696969697
470,IA-2015-7-00070728,3.92900432900433
471,IA-2015-7-00070731,4.457705627705629
472,IA-2015-7-00070736,3.9508658008658
473,IA-2015-7-00070786,3.7864357864357863
474,IA-2015-7-00070825,3.755844155844156
475,IA-2015-7-00070850,3.730346320346322
476,IA-2015-7-00070851,3.7448343685300207
477,IA-2015-7-00070852,3.841414141414142
478,IA-2015-7-00070854,3.913239224543571
479,IA-2015-7-00070856,3.705541125541127
480,IA-2015-7-00070861,4.1045743145743145
481,IA-2015-7-00070874,4.198299767864986
482,IA-2015-7-00070882,4.136147186147186
483,IA-2015-7-00070886,3.927272727272727
484,IA-2015-7-00070890,4.183160173160174
485,IA-2015-7-00070893,3.4966450216450213
486,IA-2015-7-00070895,3.8082034632034643
487,IA-2015-7-00070903,3.7883897986071915
488,IA-2015-7-00070907,4.375901875901878
489,IA-2015-7-00070913,3.7043434343434347
490,IA-2015-7-00070923,3.502878787878788
491,IA-2015-7-00070926,4.313232323232323
492,IA-2015-7-00070927,3.6841991341991345
493,IA-2015-7-00070932,3.81991341991342
494,IA-2015-7-00070938,3.790053542948281
495,IA-2015-7-00070940,3.966461608566872
496,IA-2015-7-00070943,3.70108225108225
497,IA-2015-7-00070946,4.301125541125541
498,IA-2015-7-00070954,3.907922077922079
499,IA-2015-7-00070968,3.2952153110047853
500,IA-2015-7-00070975,3.869760765550241
501,IA-2015-7-00070983,4.174242424242424
502,IA-2015-7-00070989,3.7708612440191387
503,IA-2015-7-00071003,3.7405160628844825
504,IA-2015-7-00071008,3.632694805194806
505,IA-2015-7-00071032,3.6583481430849845
506,IA-2015-7-00071048,4.2931372549019615
507,IA-2015-7-00080012,4.51417748917749
508,IA-2015-7-00080055,3.7733982683982683
509,IA-2015-7-00080091,4.128939393939395
510,IA-2015-7-00090001,4.110258467023172
511,IA-2015-7-00090039,4.218525893611032
512,IA-2015-7-00090064,4.034000140726147
513,IA-2015-7-00090101,3.690432900432902
514,IA-2015-7-00090127,3.5202747976661017
515,IA-2015-7-00100002,4.105974025974025
516,IA-2015-7-00100018,4.173971224853577
517,IA-2015-7-00100024,3.837092352092352
518,IA-2015-7-00100085,3.8834776334776335
519,IA-2015-7-00100101,3.639069264069265
520,IA-2015-7-00100105,3.829870129870131
521,IA-2015-7-00100127,3.502878787878788
522,IA-2015-7-00100151,3.8583333333333334
523,IA-2015-7-00110007,4.325
524,IA-2015-7-00110020,3.9012337662337657
525,IA-2015-7-00110023,4.163711650668172
526,IA-2015-7-00110027,4.343341307814994
527,IA-2015-7-00110055,3.9022727272727282
528,IA-2015-7-00110060,4.098419913419913
529,IA-2015-7-00110078,4.545
530,IA-2015-7-00110083,4.076242879927091
531,IA-2015-7-00110088,4.270680109364319
532,IA-2015-7-00110095,4.7430735930735946
533,IA-2015-7-00110104,4.384199134199136
534,IA-2015-7-00110130,4.363820915926179
535,IA-2015-7-00110134,3.9769480519480522
536,IA-2015-7-00110141,4.051500341763498
537,IA-2015-7-00110144,4.4463203463203484
538,IA-2015-7-00110164,4.351161616161618
539,IA-2015-7-00110165,4.448419913419914
540,IA-2015-7-00110181,3.981494645705171
541,IA-2015-7-00110191,4.491991341991343
542,IA-2015-7-00110213,4.66387445887446
543,IA-2015-7-00110227,4.065189158667418
544,IA-2015-7-00110236,3.7777489177489167
545,IA-2015-7-00110250,4.170129870129872
546,IA-2015-7-00110272,4.459857152763331
547,IA-2015-7-00110284,4.1995750740487585
548,IA-2015-7-00110299,4.136060606060606
549,IA-2015-7-00110300,4.046608946608947
550,IA-2015-7-00110306,4.188398268398268
551,IA-2015-7-00110311,4.385064935064935
552,IA-2015-7-00110346,4.281060606060606
553,IA-2015-7-00110350,4.158134920634921
554,IA-2015-7-00110369,4.37961038961039
555,IA-2015-7-00110385,4.398831168831171
556,IA-2015-7-00110401,3.7410480747322863
557,IA-2015-7-00110405,3.542640692640693
558,IA-2015-7-00110423,4.675707070707071
559,IA-2015-7-00110428,4.446399711399713
560,IA-2015-7-00110431,3.6432718159033954
561,IA-2015-7-00110441,4.180440115440115
562,IA-2015-7-00110449,4.270765416214332
563,IA-2015-7-00110469,4.23583048530417
564,IA-2015-7-00110484,4.384199134199136
565,IA-2015-7-00110492,4.589545454545455
566,IA-2015-7-00110493,3.6865800865800873
567,IA-2015-7-00110502,4.490772385509227
568,IA-2015-7-00110540,4.321735930735931
569,IA-2015-7-00110547,4.4837229437229436
570,IA-2015-7-00110562,3.9913043478260866
571,IA-2015-7-00110565,3.957171717171717
572,IA-2015-7-00110575,4.275735930735932
573,IA-2015-7-00110577,4.52034632034632
574,IA-2015-7-00110589,4.218862932732901
575,IA-2015-7-00110597,3.61560606060606
576,IA-2015-7-00110598,4.294290271132377
577,IA-2015-7-00110603,4.065189158667418
578,IA-2015-7-00110627,3.951428571428571
579,IA-2015-7-00110631,4.101428571428572
580,IA-2015-7-00110648,3.5617862838915473
581,IA-2015-7-00110651,4.3601754385964915
582,IA-2015-7-00110666,3.9532900432900435
583,IA-2015-7-00110676,4.196233766233767
584,IA-2015-7-00110687,4.589199134199133
585,IA-2015-7-00110691,4.634653679653679
586,IA-2015-7-00110704,4.626190476190476
587,IA-2015-7-00110723,3.918414217361586
588,IA-2015-7-00110724,4.243636363636364
589,IA-2015-7-00110731,3.6740259740259753
590,IA-2015-7-00110736,4.368398268398269
591,IA-2015-7-00110744,3.512975620870359
592,IA-2015-7-00110746,4.524949874686717
593,IA-2015-7-00110764,3.6825244930508076
594,IA-2015-7-00110772,4.319999999999999
595,IA-2015-7-00110779,4.495909090909091
596,IA-2015-7-00110782,3.721341991341992
597,IA-2015-7-00110803,4.1704329004329
598,IA-2015-7-00110819,4.4446684894053305
599,IA-2015-7-00110828,4.4831818181818175
600,IA-2015-7-00110833,4.635714285714286
601,IA-2015-7-00110846,4.044928229665071
602,IA-2015-7-00110848,4.393983823194349
603,IA-2015-7-00110865,4.052832674571805
604,IA-2015-7-00110875,4.239580968230854
605,IA-2015-7-00110881,4.338947368421053
606,IA-2015-7-00110896,3.685225613440717
607,IA-2015-7-00110904,3.9997478991596638
608,IA-2015-7-00110910,3.8082980177717034
609,IA-2015-7-00110911,4.4017953975848725
610,IA-2015-7-00110917,4.426488095238094
611,IA-2015-7-00110920,4.212777777777778
612,IA-2015-7-00110946,3.5169377990430633
613,IA-2015-7-00110952,4.139449760765551
614,IA-2015-7-00110954,3.7710173160173164
615,IA-2015-7-00110955,4.157272727272728
616,IA-2015-7-00110976,4.500266106442577
617,IA-2015-7-00110979,4.1794714057871944
618,IA-2015-7-00110999,3.665215311004785
619,IA-2015-7-00111003,4.277272727272727
620,IA-2015-7-00111019,4.170137085137084
621,IA-2015-7-00111027,4.121060606060607
622,IA-2015-7-00111041,3.977316017316017
623,IA-2015-7-00111044,4.4837593984962405
624,IA-2015-7-00111046,4.633333333333333
