,DHSID_EA,water_index
509,IA-2015-7-00080091,3.711904761904762
510,IA-2015-7-00090001,4.857575757575757
511,IA-2015-7-00090039,4.97
512,IA-2015-7-00090064,4.847619047619048
513,IA-2015-7-00090101,4.77
514,IA-2015-7-00090127,4.928571428571429
515,IA-2015-7-00100002,4.73
516,IA-2015-7-00100018,4.687076023391812
517,IA-2015-7-00100024,4.933333333333334
518,IA-2015-7-00100085,4.968181818181819
519,IA-2015-7-00100101,4.385714285714286
520,IA-2015-7-00100105,4.78
521,IA-2015-7-00100127,4.923809523809524
522,IA-2015-7-00100151,4.499482401656314
523,IA-2015-7-00110007,4.188888888888889
524,IA-2015-7-00110020,4.9350000000000005
525,IA-2015-7-00110023,4.714822134387352
526,IA-2015-7-00110027,3.785714285714286
527,IA-2015-7-00110055,3.6399999999999997
528,IA-2015-7-00110060,4.923809523809524
529,IA-2015-7-00110078,4.978947368421053
530,IA-2015-7-00110083,4.836363636363637
531,IA-2015-7-00110088,3.6909090909090914
532,IA-2015-7-00110095,4.959999999999999
533,IA-2015-7-00110104,4.91578947368421
534,IA-2015-7-00110130,4.504545454545455
535,IA-2015-7-00110134,3.475
536,IA-2015-7-00110141,3.827272727272727
537,IA-2015-7-00110144,4.959999999999999
538,IA-2015-7-00110164,4.858976608187135
539,IA-2015-7-00110165,4.335
540,IA-2015-7-00110181,3.740909090909091
541,IA-2015-7-00110191,4.930000000000001
542,IA-2015-7-00110213,4.99090909090909
543,IA-2015-7-00110227,4.738961038961039
544,IA-2015-7-00110236,4.394511278195489
545,IA-2015-7-00110250,4.130519480519481
546,IA-2015-7-00110272,4.818181818181818
547,IA-2015-7-00110284,4.926315789473684
548,IA-2015-7-00110299,3.5
549,IA-2015-7-00110300,3.92953216374269
550,IA-2015-7-00110306,4.988888888888889
551,IA-2015-7-00110311,4.954545454545455
552,IA-2015-7-00110346,4.622727272727273
553,IA-2015-7-00110350,3.6447368421052637
554,IA-2015-7-00110369,3.945847953216375
555,IA-2015-7-00110385,4.031578947368422
556,IA-2015-7-00110401,4.88547619047619
557,IA-2015-7-00110405,3.685
558,IA-2015-7-00110423,4.161688311688311
559,IA-2015-7-00110428,4.686363636363636
560,IA-2015-7-00110431,4.845454545454546
561,IA-2015-7-00110441,4.968421052631579
562,IA-2015-7-00110449,4.55
563,IA-2015-7-00110469,4.813636363636364
564,IA-2015-7-00110484,4.728571428571429
565,IA-2015-7-00110492,4.750000000000001
566,IA-2015-7-00110493,4.822727272727273
567,IA-2015-7-00110502,3.4476190476190474
568,IA-2015-7-00110540,4.604085213032581
569,IA-2015-7-00110547,4.915789473684211
570,IA-2015-7-00110562,4.895321637426901
571,IA-2015-7-00110565,3.9949999999999997
572,IA-2015-7-00110575,3.5363636363636366
573,IA-2015-7-00110577,4.762770562770564
574,IA-2015-7-00110589,4.67
575,IA-2015-7-00110597,4.327124183006537
576,IA-2015-7-00110598,4.686363636363636
577,IA-2015-7-00110603,4.76047619047619
578,IA-2015-7-00110627,3.5954545454545452
579,IA-2015-7-00110631,4.780952380952381
580,IA-2015-7-00110648,3.442857142857142
581,IA-2015-7-00110651,4.954545454545455
582,IA-2015-7-00110666,4.808571428571429
583,IA-2015-7-00110676,4.885238095238096
584,IA-2015-7-00110687,4.927272727272727
585,IA-2015-7-00110691,3.6551948051948053
586,IA-2015-7-00110704,4.933333333333334
587,IA-2015-7-00110723,4.758479532163743
588,IA-2015-7-00110724,4.759090909090909
589,IA-2015-7-00110731,4.904545454545454
590,IA-2015-7-00110736,4.927272727272727
591,IA-2015-7-00110744,4.7727272727272725
592,IA-2015-7-00110746,4.838095238095238
593,IA-2015-7-00110764,4.7
594,IA-2015-7-00110772,4.91
595,IA-2015-7-00110779,4.729473684210526
596,IA-2015-7-00110782,4.856140350877193
597,IA-2015-7-00110803,4.709090909090909
598,IA-2015-7-00110819,4.75909090909091
599,IA-2015-7-00110828,4.151515151515151
600,IA-2015-7-00110833,4.923809523809524
601,IA-2015-7-00110846,4.885714285714286
602,IA-2015-7-00110848,4.690476190476191
603,IA-2015-7-00110865,4.927272727272728
604,IA-2015-7-00110875,4.936363636363636
605,IA-2015-7-00110881,3.9648221343873518
606,IA-2015-7-00110896,4.9523809523809526
607,IA-2015-7-00110904,4.554545454545455
608,IA-2015-7-00110910,4.627272727272727
609,IA-2015-7-00110911,4.955
610,IA-2015-7-00110917,4.763636363636364
611,IA-2015-7-00110920,4.357359307359308
612,IA-2015-7-00110946,3.825
613,IA-2015-7-00110952,4.433333333333333
614,IA-2015-7-00110954,4.661904761904762
615,IA-2015-7-00110955,4.904545454545454
616,IA-2015-7-00110976,4.648270676691729
617,IA-2015-7-00110979,4.310822510822511
618,IA-2015-7-00110999,3.519047619047619
619,IA-2015-7-00111003,4.304545454545456
620,IA-2015-7-00111019,4.840909090909091
621,IA-2015-7-00111027,4.805882352941177
622,IA-2015-7-00111041,4.9714285714285715
623,IA-2015-7-00111044,4.92
624,IA-2015-7-00111046,3.754210526315789
625,IA-2015-7-00111062,4.905
626,IA-2015-7-00111063,4.96
627,IA-2015-7-00111067,4.390909090909091
628,IA-2015-7-00111074,4.9714285714285715
629,IA-2015-7-00111078,3.4333333333333336
630,IA-2015-7-00111080,5.0
631,IA-2015-7-00111086,4.944444444444445
632,IA-2015-7-00111088,4.886363636363636
633,IA-2015-7-00120007,4.6
634,IA-2015-7-00120036,4.8545454545454545
635,IA-2015-7-00120043,4.918181818181819
